education,experience,gender,salary
0.0,0.88,0,0.6471066570586913
0.8,0.96,1,0.9750945949558234
0.4,0.08,1,0.606056302575618
0.65,0.88,0,0.9534203181728427
0.4,0.28,1,0.606056302575618
0.45,0.96,0,0.6471044990934959
1.0,0.6,0,0.9713152884965784
0.4,0.4,0,0.606056302575618
0.35000000000000003,0.92,0,0.6471068658600915
0.6000000000000001,1.0,1,0.9457635107139715
0.5,0.68,0,0.0
0.6000000000000001,0.48,1,0.9457635107139715
0.30000000000000004,0.32,1,0.606056302575618
0.2,0.96,1,0.6471068021349891
0.65,0.8,1,0.9534203181728427
0.45,0.04,1,0.606056302575618
0.15000000000000002,0.88,0,0.647106606996334
0.2,0.2,1,0.6060563025756095
0.1,0.92,1,0.6471065313033038
0.8,0.6,0,0.9713152884965784
0.4,0.88,0,0.6471046354815327
0.9500000000000001,0.16,1,0.8070119992744308
0.8500000000000001,0.72,0,0.9818098763025652
0.2,0.24,0,0.6060563025755982
0.0,0.6,0,0.6471063412462122
1.0,0.84,0,0.9999999999999999
0.6000000000000001,0.84,0,0.9457635107139715
0.6000000000000001,0.64,0,0.9457635107139715
0.25,0.72,0,0.6471061521389515
0.15000000000000002,0.8,0,0.647106606996334
0.0,0.4,1,0.6060563025756095
0.65,0.24,0,0.6471068658600915
0.6000000000000001,0.08,1,0.6471046354815327
0.7000000000000001,0.64,1,0.9608745911714116
0.8,0.8,1,0.9750945949558234
0.0,0.6,1,0.6471063412462122
0.9,0.6,0,0.9713152884965784
0.6000000000000001,0.52,1,0.9457635107139715
0.35000000000000003,0.8,0,0.6471068658600915
0.7000000000000001,0.2,0,0.6471063723288156
0.35000000000000003,0.44,0,0.6471049501016077
1.0,0.4,1,0.949615152681989
0.8500000000000001,1.0,1,0.9818098763025652
0.7000000000000001,1.0,0,0.9608745911714116
0.0,0.24,1,0.6060563025756095
0.0,0.36,0,0.6060563025756095
0.05,0.0,0,0.6060563025756198
0.65,0.36,0,0.6471068658600915
0.8500000000000001,0.16,0,0.6471060062468206
0.35000000000000003,0.56,1,0.6471068658600915
0.65,0.48,0,0.9513507755328183
0.4,0.8,1,0.6471046354815327
0.1,0.16,1,0.6060563025756095
0.65,0.28,0,0.6471068658600915
1.0,0.48,1,0.9513507755328183
0.2,0.96,0,0.6471068021349891
0.5,0.8,0,0.0
0.7000000000000001,1.0,0,0.9608745911714116
0.6000000000000001,0.6,0,0.9457635107139715
0.30000000000000004,1.0,1,0.6471063723288156
1.0,0.2,1,0.9681074910226073
0.2,0.12,0,0.606056302575618
0.30000000000000004,0.32,0,0.606056302575618
0.45,0.68,0,0.6471044990934959
0.7000000000000001,0.28,0,0.6471063723288156
0.35000000000000003,0.12,1,0.6060563025755983
0.8,0.88,0,0.9750945949558234
0.5,0.92,0,0.0
0.6000000000000001,0.36,1,0.9457635107139715
0.45,0.68,0,0.6471044990934959
1.0,0.56,1,0.9648490237365115
0.55,0.44,0,0.937920102328195
1.0,0.44,1,0.9443506743057556
0.15000000000000002,0.48,1,0.6471062306628995
0.05,0.92,0,0.6471067036507376
0.45,0.48,0,0.6471044990934959
0.05,0.36,0,0.6060563025756095
0.9500000000000001,1.0,0,0.9943004465765346
0.7000000000000001,0.88,1,0.9608745911714116
0.05,0.28,0,0.6060563025756198
0.8500000000000001,0.16,0,0.6471060062468206
0.15000000000000002,0.6,0,0.6471063412462122
0.55,0.08,1,0.6471044990934959
0.7000000000000001,0.56,0,0.9608745911714116
0.55,0.88,0,0.937920102328195
0.8,1.0,0,0.9750945949558234
0.9500000000000001,0.88,1,0.9943004465765346
0.0,0.92,1,0.6471066570586913
0.9500000000000001,0.72,1,0.98935467051164
0.0,1.0,0,0.6471066570586913
0.9,0.0,0,0.6471065313033038
0.30000000000000004,0.68,1,0.6471063723288156
0.35000000000000003,0.08,0,0.6060563025755983
0.75,0.96,0,0.9681074910226073
0.30000000000000004,0.24,0,0.606056302575618
1.0,0.68,1,0.9835905037414723
0.7000000000000001,0.36,0,0.6471063723288156
0.55,0.32,1,0.937920102328195
0.1,0.4,0,0.6060563025756095
0.8500000000000001,0.24,0,0.647106606996334
0.1,0.0,0,0.606056302575618
0.75,0.32,0,0.6471061521389515
0.9500000000000001,1.0,1,0.9943004465765346
0.30000000000000004,0.24,1,0.606056302575618
0.45,0.84,0,0.6471044990934959
0.5,0.4,1,0.0
0.45,1.0,0,0.6471044990934959
0.45,0.36,0,0.606056302575618
0.1,0.12,0,0.606056302575618
0.6000000000000001,0.12,0,0.6471046354815327
0.9,0.72,1,0.9882236271712583
0.05,0.24,1,0.6060563025756095
0.2,0.6,1,0.6471063412462122
0.25,0.48,0,0.6471062306628995
0.25,0.64,1,0.6471061521389515
0.25,0.96,1,0.6471061521389515
0.45,0.52,1,0.6471044990934959
0.25,0.68,0,0.6471061521389515
0.7000000000000001,0.72,1,0.9608745911714116
0.4,1.0,0,0.6471046354815327
0.65,0.96,1,0.9534203181728427
0.1,1.0,0,0.6471065313033038
0.2,0.08,1,0.6060563025755982
0.15000000000000002,1.0,0,0.647106606996334
1.0,0.88,0,0.9999999999999999
0.8500000000000001,0.64,0,0.9775693220380571
0.05,0.36,0,0.6060563025756095
0.15000000000000002,0.16,1,0.6060563025756095
0.1,0.24,1,0.6060563025756095
0.05,0.44,0,0.6471049501016077
0.25,0.2,1,0.6060563025756095
0.4,0.6,0,0.6471046354815327
0.35000000000000003,1.0,0,0.6471068658600915
0.45,0.2,0,0.606056302575618
0.5,0.68,0,0.0
0.65,0.48,1,0.9513507755328183
0.55,0.16,0,0.6471044990934959
1.0,0.88,1,0.9999999999999999
0.9500000000000001,0.0,0,0.6471067036507376
0.5,0.12,1,0.0
0.9500000000000001,0.2,0,0.6471061521389515
0.05,0.2,0,0.6060563025756095
0.4,0.92,1,0.6471046354815327
0.65,0.64,0,0.9534203181728427
0.65,0.2,0,0.6471068658600915
0.15000000000000002,0.32,0,0.6060563025756041
0.6000000000000001,0.96,1,0.9457635107139715
0.1,0.44,0,0.6471049501016077
1.0,0.92,0,0.9999999999999999
0.15000000000000002,0.44,0,0.6471049501016077
0.25,0.08,1,0.6060563025756095
0.1,0.96,0,0.6471065313033038
0.45,0.52,1,0.6471044990934959
0.9500000000000001,0.2,1,0.9681074910226073
0.9500000000000001,0.4,0,0.7089799627577019
0.4,0.28,1,0.606056302575618
0.1,0.84,0,0.6471065313033038
0.0,0.72,1,0.6471066320895155
0.5,0.28,1,0.0
0.7000000000000001,0.2,0,0.6471063723288156
0.25,0.48,0,0.6471062306628995
0.15000000000000002,0.16,0,0.6060563025756095
0.30000000000000004,0.4,1,0.6060563025756095
0.9500000000000001,0.56,0,0.9648490237365115
0.1,0.2,0,0.6060563025756095
0.9500000000000001,0.08,0,0.6471068021349891
0.65,0.44,0,0.9443506743057556
0.1,0.84,1,0.6471065313033038
0.0,0.64,1,0.6471065991907738
0.9,0.4,1,0.949615152681989
0.4,0.4,1,0.606056302575618
0.1,0.12,1,0.606056302575618
0.7000000000000001,0.96,0,0.9608745911714116
0.8500000000000001,0.64,0,0.9775693220380571
0.7000000000000001,0.52,1,0.9581888172714687
0.7000000000000001,0.4,1,0.949615152681989
0.2,0.8,0,0.6471068021349891
0.6000000000000001,0.56,0,0.9457635107139715
0.1,0.84,0,0.6471065313033038
0.2,0.96,1,0.6471068021349891
0.0,0.0,0,0.6060563025756095
0.55,0.2,0,0.6471044990934959
0.0,0.48,0,0.6471062306628995
0.55,0.88,0,0.937920102328195
0.25,0.04,1,0.6060563025756095
1.0,0.72,1,0.98935467051164
0.6000000000000001,0.32,1,0.9457635107139715
0.75,0.88,1,0.9681074910226073
0.75,0.76,0,0.9681074910226073
0.7000000000000001,0.16,0,0.6471060062468206
0.1,0.64,1,0.6471065991907738
0.25,0.68,1,0.6471061521389515
0.6000000000000001,0.92,0,0.9457635107139715
0.65,0.24,0,0.6471068658600915
0.5,0.32,1,0.0
0.15000000000000002,0.8,1,0.647106606996334
0.6000000000000001,1.0,0,0.9457635107139715
0.5,0.68,1,0.0
0.2,0.92,0,0.6471068021349891
0.65,0.92,0,0.9534203181728427
0.1,0.44,0,0.6471049501016077
0.45,0.08,0,0.606056302575618
0.1,0.2,0,0.6060563025756095
0.15000000000000002,0.44,1,0.6471049501016077
0.35000000000000003,0.88,1,0.6471068658600915
0.75,0.48,1,0.9513507755328183
0.25,0.4,1,0.6060563025756095
0.0,0.0,1,0.6060563025756095
0.7000000000000001,0.72,1,0.9608745911714116
0.2,0.56,0,0.6471063369328215
0.75,0.48,1,0.9513507755328183
0.05,0.24,1,0.6060563025756095
1.0,0.24,1,0.9850566333708581
0.9500000000000001,0.64,0,0.9775693220380571
0.55,0.76,1,0.937920102328195
0.0,0.08,0,0.6060563025755982
0.35000000000000003,0.36,1,0.6060563025755983
0.55,0.52,0,0.937920102328195
0.0,0.88,0,0.6471066570586913
0.8,0.48,0,0.9513507755328183
0.45,0.6,0,0.6471044990934959
0.1,0.16,1,0.6060563025756095
0.8,0.0,1,0.6471068021349891
0.0,0.72,0,0.6471066320895155
0.65,0.0,1,0.6471068658600915
0.8,0.72,0,0.9750945949558234
0.25,0.4,0,0.6060563025756095
0.35000000000000003,0.28,1,0.6060563025755983
0.5,0.8,0,0.0
0.9,0.64,1,0.9775693220380571
0.15000000000000002,0.44,0,0.6471049501016077
0.9,0.4,1,0.949615152681989
0.9500000000000001,0.96,0,0.9943004465765346
0.30000000000000004,0.0,0,0.606056302575618
0.65,0.08,0,0.6471068658600915
0.30000000000000004,0.12,1,0.606056302575618
0.2,0.72,1,0.6471068021349891
1.0,0.6,1,0.9713152884965784
1.0,0.48,1,0.9513507755328183
0.30000000000000004,0.88,1,0.6471063723288156
0.35000000000000003,0.76,0,0.6471068658600915
0.05,0.72,0,0.6471066320895155
0.30000000000000004,0.24,1,0.606056302575618
0.35000000000000003,0.72,0,0.6471068658600915
0.5,0.96,0,0.0
0.15000000000000002,0.2,0,0.6060563025756095
0.35000000000000003,0.76,1,0.6471068658600915
0.55,0.56,1,0.937920102328195
0.05,0.4,1,0.6060563025756095
0.8500000000000001,0.88,0,0.9818098763025652
0.8,0.68,1,0.9750945949558234
0.4,0.0,1,0.606056302575618
0.65,0.92,1,0.9534203181728427
0.05,0.84,1,0.6471067036507376
0.35000000000000003,0.28,1,0.6060563025755983
0.7000000000000001,0.36,1,0.9608745911714116
0.2,0.72,1,0.6471068021349891
0.25,0.52,0,0.6471068049597478
0.2,0.8,0,0.6471068021349891
0.4,0.6,0,0.6471046354815327
0.75,0.28,1,0.9681074910226073
0.25,0.68,0,0.6471061521389515
1.0,0.36,0,0.6471061521389515
0.5,0.8,0,0.0
0.2,0.16,1,0.6060563025756095
0.6000000000000001,0.32,0,0.6471046354815327
0.25,0.84,0,0.6471061521389515
0.0,0.56,0,0.6471063369328215
0.30000000000000004,0.84,0,0.6471063723288156
0.9500000000000001,0.12,1,0.6471063723288156
0.9500000000000001,0.76,1,0.9943004465765346
0.4,1.0,0,0.6471046354815327
0.30000000000000004,0.8,1,0.6471063723288156
0.30000000000000004,0.84,0,0.6471063723288156
0.8500000000000001,0.48,1,0.9513507755328183
0.1,0.92,0,0.6471065313033038
1.0,0.72,1,0.98935467051164
0.25,0.52,0,0.6471068049597478
0.9500000000000001,0.96,0,0.9943004465765346
0.65,0.6,0,0.9534203181728427
0.4,0.96,0,0.6471046354815327
0.7000000000000001,0.04,1,0.6471063723288156
0.45,0.08,1,0.606056302575618
0.65,0.32,0,0.6471068658600915
0.05,0.76,0,0.6471067036507376
0.0,0.24,1,0.6060563025756095
0.8,0.36,1,0.9681074910226073
0.75,0.4,0,0.7089799627577019
0.8,1.0,1,0.9750945949558234
0.5,0.24,1,0.0
0.15000000000000002,0.92,0,0.647106606996334
0.35000000000000003,0.36,1,0.6060563025755983
0.35000000000000003,0.08,1,0.6060563025755983
0.9,0.32,0,0.647106758801917
0.6000000000000001,0.6,0,0.9457635107139715
0.55,0.92,0,0.937920102328195
0.8,0.24,0,0.6471068021349891
0.15000000000000002,0.56,1,0.6471063369328215
0.35000000000000003,0.36,0,0.6060563025755983
0.9,0.04,0,0.6471065313033038
0.4,0.96,1,0.6471046354815327
0.9,0.0,0,0.6471065313033038
0.5,0.2,1,0.0
0.30000000000000004,0.68,1,0.6471063723288156
0.75,0.56,1,0.9648490237365115
0.2,0.96,0,0.6471068021349891
0.7000000000000001,0.52,1,0.9581888172714687
0.25,0.88,1,0.6471061521389515
0.6000000000000001,0.64,0,0.9457635107139715
0.8500000000000001,0.88,1,0.9818098763025652
0.55,0.44,0,0.937920102328195
0.9,0.04,0,0.6471065313033038
0.05,0.48,1,0.6471062306628995
0.8,0.84,1,0.9750945949558234
0.25,0.6,0,0.6471061521389515
0.15000000000000002,0.16,1,0.6060563025756095
0.9500000000000001,0.64,1,0.9775693220380571
0.9,1.0,1,0.9882236271712583
0.9,0.56,1,0.9648490237365115
0.25,0.56,0,0.6471063369328215
0.55,0.8,0,0.937920102328195
0.45,0.16,0,0.606056302575618
0.9500000000000001,0.52,0,0.9581888172714687
0.0,0.76,1,0.6471066194744124
0.1,0.28,1,0.606056302575618
0.4,0.16,0,0.606056302575618
0.25,0.36,0,0.6060563025756095
0.30000000000000004,0.56,0,0.6471063723288156
1.0,0.48,1,0.9513507755328183
0.1,0.0,0,0.606056302575618
0.2,0.64,0,0.6471068021349891
0.5,0.28,1,0.0
0.65,0.84,0,0.9534203181728427
0.75,0.32,0,0.6471061521389515
0.2,0.12,0,0.606056302575618
0.9500000000000001,0.68,0,0.9835905037414723
0.55,0.92,1,0.937920102328195
0.7000000000000001,0.84,0,0.9608745911714116
0.25,0.24,1,0.6060563025756095
0.8500000000000001,0.44,1,0.9443506743057556
0.05,0.44,0,0.6471049501016077
0.35000000000000003,0.72,0,0.6471068658600915
0.75,0.84,0,0.9681074910226073
0.75,0.88,1,0.9681074910226073
0.5,1.0,0,0.0
0.25,0.96,1,0.6471061521389515
0.6000000000000001,0.56,0,0.9457635107139715
0.9,0.76,0,0.9882236271712583
0.65,0.64,1,0.9534203181728427
0.6000000000000001,0.36,1,0.9457635107139715
0.15000000000000002,0.84,0,0.647106606996334
0.2,0.2,1,0.6060563025756095
0.30000000000000004,0.68,1,0.6471063723288156
0.5,0.04,0,0.0
0.2,0.4,0,0.6060563025756095
0.8,0.76,0,0.9750945949558234
0.25,0.84,1,0.6471061521389515
0.05,0.32,0,0.6060563025756095
0.5,0.44,0,0.0
0.55,0.76,0,0.937920102328195
0.45,0.12,1,0.606056302575618
0.5,0.48,1,0.0
0.2,0.32,0,0.6060563025755982
0.25,0.88,1,0.6471061521389515
0.05,0.64,1,0.6471065991907738
0.8500000000000001,0.8,0,0.9818098763025652
0.5,0.2,1,0.0
0.15000000000000002,0.56,0,0.6471063369328215
0.05,0.0,0,0.6060563025756198
0.05,0.8,1,0.6471067036507376
0.15000000000000002,0.2,0,0.6060563025756095
0.55,0.92,0,0.937920102328195
0.15000000000000002,0.12,1,0.606056302575618
0.4,0.4,1,0.606056302575618
0.1,0.64,0,0.6471065991907738
0.05,0.04,1,0.606056302575618
0.0,0.12,0,0.606056302575618
0.2,0.48,0,0.6471062306628995
0.15000000000000002,0.84,1,0.647106606996334
0.15000000000000002,0.64,1,0.6471065991907738
0.75,0.44,1,0.9443506743057556
0.5,0.8,0,0.0
0.8,0.24,0,0.6471068021349891
0.15000000000000002,0.8,1,0.647106606996334
0.8,0.68,0,0.9750945949558234
0.35000000000000003,0.2,0,0.6060563025755983
0.8,0.88,1,0.9750945949558234
0.1,0.32,1,0.6060563025756095
0.7000000000000001,0.8,1,0.9608745911714116
0.5,0.2,1,0.0
0.9,0.64,1,0.9775693220380571
0.9,0.6,1,0.9713152884965784
0.55,0.24,0,0.6471044990934959
0.2,0.96,0,0.6471068021349891
0.25,0.48,1,0.6471062306628995
1.0,0.2,0,0.6471061521389515
0.8500000000000001,0.68,0,0.9818098763025652
0.30000000000000004,0.28,1,0.606056302575618
0.4,0.36,0,0.606056302575618
0.45,0.72,0,0.6471044990934959
0.5,0.76,0,0.0
0.45,0.6,0,0.6471044990934959
0.0,0.36,1,0.6060563025756095
0.5,0.32,0,0.0
0.30000000000000004,0.96,0,0.6471063723288156
0.65,0.12,0,0.6471068658600915
0.2,0.92,1,0.6471068021349891
0.05,0.8,0,0.6471067036507376
0.4,0.52,1,0.6471046354815327
0.75,0.16,1,0.8070119992744308
0.05,0.28,0,0.6060563025756198
0.7000000000000001,0.48,0,0.9513507755328183
0.25,0.96,0,0.6471061521389515
0.7000000000000001,0.6,1,0.9608745911714116
0.35000000000000003,0.12,0,0.6060563025755983
0.4,0.2,0,0.606056302575618
0.15000000000000002,0.68,1,0.647106606996334
0.65,0.04,0,0.6471068658600915
0.75,0.28,0,0.6471061521389515
0.6000000000000001,0.68,1,0.9457635107139715
0.2,0.56,0,0.6471063369328215
1.0,0.2,1,0.9681074910226073
0.8,0.4,1,0.949615152681989
0.7000000000000001,0.8,1,0.9608745911714116
0.6000000000000001,0.84,0,0.9457635107139715
0.55,0.32,0,0.6471044990934959
0.8500000000000001,0.48,0,0.9513507755328183
0.9,0.4,1,0.949615152681989
0.65,0.84,1,0.9534203181728427
0.6000000000000001,0.84,1,0.9457635107139715
0.4,0.04,1,0.606056302575618
1.0,0.76,1,0.9948348244684989
0.1,0.6,0,0.6471063412462122
0.30000000000000004,0.28,1,0.606056302575618
0.9500000000000001,0.92,0,0.9943004465765346
0.15000000000000002,0.92,0,0.647106606996334
0.9,0.92,0,0.9882236271712583
0.8500000000000001,0.2,1,0.9681074910226073
0.1,0.8,0,0.6471065313033038
0.35000000000000003,0.96,1,0.6471068658600915
0.6000000000000001,0.24,1,0.9457635107139715
0.55,0.44,0,0.937920102328195
0.2,0.76,0,0.6471068021349891
0.30000000000000004,0.32,0,0.606056302575618
0.9500000000000001,0.84,0,0.9943004465765346
0.9500000000000001,0.76,1,0.9943004465765346
0.35000000000000003,0.12,1,0.6060563025755983
0.30000000000000004,0.88,1,0.6471063723288156
0.75,0.64,0,0.9681074910226073
0.1,0.32,0,0.6060563025756095
0.2,0.24,1,0.6060563025755982
0.2,0.68,1,0.6471068021349891
0.1,0.08,1,0.6060563025755982
0.35000000000000003,0.08,0,0.6060563025755983
0.6000000000000001,0.92,0,0.9457635107139715
0.7000000000000001,0.92,0,0.9608745911714116
0.15000000000000002,0.2,0,0.6060563025756095
0.35000000000000003,0.12,1,0.6060563025755983
0.8500000000000001,0.68,1,0.9818098763025652
0.15000000000000002,0.16,1,0.6060563025756095
1.0,0.32,0,0.647106758801917
0.05,0.88,1,0.6471067036507376
0.9500000000000001,0.52,0,0.9581888172714687
0.5,0.44,1,0.0
0.6000000000000001,0.44,1,0.9443506743057556
0.4,0.92,0,0.6471046354815327
0.25,0.56,0,0.6471063369328215
0.6000000000000001,0.4,1,0.9457635107139715
0.55,0.8,1,0.937920102328195
0.7000000000000001,0.88,0,0.9608745911714116
0.75,0.6,0,0.9681074910226073
0.7000000000000001,0.8,1,0.9608745911714116
0.8,0.48,0,0.9513507755328183
0.15000000000000002,1.0,1,0.647106606996334
0.65,1.0,0,0.9534203181728427
0.0,0.8,0,0.6471066570586913
0.30000000000000004,0.32,0,0.606056302575618
0.9,0.32,0,0.647106758801917
1.0,0.24,1,0.9850566333708581
0.55,0.76,1,0.937920102328195
0.1,0.32,0,0.6060563025756095
0.0,0.44,1,0.6471049501016077
0.05,0.92,1,0.6471067036507376
0.15000000000000002,0.36,0,0.6060563025756095
0.9,0.0,0,0.6471065313033038
0.55,0.44,0,0.937920102328195
0.45,0.32,1,0.606056302575618
0.2,0.32,0,0.6060563025755982
0.8500000000000001,0.12,0,0.6471063723288156
0.55,0.04,1,0.6471044990934959
0.8500000000000001,0.76,1,0.9818098763025652
0.5,0.2,1,0.0
0.4,0.4,0,0.606056302575618
0.0,0.0,0,0.6060563025756095
0.1,0.48,0,0.6471062306628995
0.0,0.64,0,0.6471065991907738
0.5,0.0,0,0.0
0.45,0.76,1,0.6471044990934959
0.1,0.12,0,0.606056302575618
0.30000000000000004,0.08,1,0.606056302575618
0.2,0.68,1,0.6471068021349891
0.9500000000000001,1.0,1,0.9943004465765346
0.8500000000000001,0.84,1,0.9818098763025652
0.9500000000000001,0.48,1,0.9513507755328183
0.4,0.32,1,0.606056302575618
0.35000000000000003,0.4,0,0.6060563025756095
0.2,0.92,1,0.6471068021349891
0.2,0.4,1,0.6060563025756095
0.9500000000000001,0.08,1,0.6471068021349891
0.6000000000000001,0.16,0,0.6471046354815327
0.05,1.0,0,0.6471067036507376
0.8500000000000001,0.0,1,0.647106606996334
0.75,0.88,1,0.9681074910226073
0.9500000000000001,0.6,0,0.9713152884965784
0.35000000000000003,0.36,1,0.6060563025755983
0.2,0.44,1,0.6471049501016077
0.30000000000000004,0.16,0,0.6060563025756095
0.05,0.08,1,0.6060563025755982
0.4,0.6,0,0.6471046354815327
0.8,0.52,1,0.9581888172714687
0.1,0.84,0,0.6471065313033038
0.0,0.16,0,0.6060563025756095
0.25,0.28,0,0.6060563025756095
1.0,0.4,1,0.949615152681989
0.05,0.24,1,0.6060563025756095
0.55,0.2,1,0.937920102328195
0.8500000000000001,0.8,0,0.9818098763025652
0.9500000000000001,0.8,1,0.9943004465765346
1.0,0.68,1,0.9835905037414723
0.45,0.04,0,0.606056302575618
0.30000000000000004,0.64,1,0.6471063723288156
0.8,0.76,1,0.9750945949558234
0.30000000000000004,0.04,0,0.606056302575618
0.35000000000000003,0.52,0,0.6471068658600915
0.65,0.8,1,0.9534203181728427
1.0,0.76,0,0.9948348244684989
0.55,0.92,0,0.937920102328195
0.30000000000000004,0.52,0,0.6471068049597478
0.5,0.32,1,0.0
0.4,0.52,0,0.6471046354815327
0.4,0.68,0,0.6471046354815327
1.0,0.8,1,0.9999999999999999
0.65,0.0,0,0.6471068658600915
0.4,0.28,0,0.606056302575618
0.8,0.52,1,0.9581888172714687
0.35000000000000003,0.28,1,0.6060563025755983
0.8,0.92,1,0.9750945949558234
0.30000000000000004,0.72,1,0.6471063723288156
0.2,1.0,0,0.6471068021349891
0.0,0.0,1,0.6060563025756095
0.15000000000000002,0.04,1,0.6060563025756041
0.25,0.4,0,0.6060563025756095
0.2,0.24,1,0.6060563025755982
0.05,1.0,0,0.6471067036507376
0.4,0.56,0,0.6471046354815327
1.0,0.4,1,0.949615152681989
0.35000000000000003,0.08,1,0.6060563025755983
0.1,0.92,1,0.6471065313033038
0.9500000000000001,0.92,0,0.9943004465765346
0.35000000000000003,0.28,1,0.6060563025755983
0.05,0.16,1,0.6060563025756095
0.5,0.4,1,0.0
0.45,0.56,0,0.6471044990934959
0.9500000000000001,0.44,0,0.9443506743057556
0.25,0.24,1,0.6060563025756095
0.7000000000000001,0.0,0,0.6471063723288156
0.25,0.84,1,0.6471061521389515
0.65,0.8,0,0.9534203181728427
0.05,0.44,1,0.6471049501016077
0.6000000000000001,0.0,0,0.6471046354815327
0.7000000000000001,0.8,1,0.9608745911714116
0.6000000000000001,0.16,1,0.7841091795110671
0.4,0.12,0,0.606056302575618
0.8,1.0,0,0.9750945949558234
0.65,0.92,0,0.9534203181728427
0.35000000000000003,0.48,1,0.6471062306628995
0.6000000000000001,0.12,0,0.6471046354815327
0.1,0.04,1,0.606056302575618
0.35000000000000003,0.52,1,0.6471068658600915
0.8500000000000001,0.96,1,0.9818098763025652
1.0,0.84,1,0.9999999999999999
0.35000000000000003,0.64,1,0.6471068658600915
0.30000000000000004,0.96,0,0.6471063723288156
0.35000000000000003,0.6,1,0.6471068658600915
0.1,0.76,0,0.6471065313033038
0.35000000000000003,0.68,0,0.6471068658600915
0.05,0.48,1,0.6471062306628995
0.8500000000000001,0.16,0,0.6471060062468206
0.45,0.16,0,0.606056302575618
0.25,0.12,1,0.606056302575618
0.75,0.6,0,0.9681074910226073
0.75,0.12,0,0.6471063723288156
0.9,0.84,0,0.9882236271712583
0.8,0.36,1,0.9681074910226073
0.75,0.64,0,0.9681074910226073
0.25,0.76,1,0.6471061521389515
0.8500000000000001,0.24,1,0.9818098763025652
0.8500000000000001,0.76,0,0.9818098763025652
0.1,0.44,1,0.6471049501016077
0.05,0.36,0,0.6060563025756095
0.35000000000000003,0.76,0,0.6471068658600915
0.9,0.52,1,0.9581888172714687
0.30000000000000004,0.08,0,0.606056302575618
0.5,0.8,0,0.0
1.0,0.84,0,0.9999999999999999
1.0,0.52,0,0.9581888172714687
0.15000000000000002,0.4,0,0.6060563025756095
0.15000000000000002,0.92,0,0.647106606996334
0.35000000000000003,0.12,1,0.6060563025755983
0.45,0.28,1,0.606056302575618
0.9500000000000001,0.16,1,0.8070119992744308
0.30000000000000004,0.32,0,0.606056302575618
0.65,0.0,1,0.6471068658600915
0.4,0.08,1,0.606056302575618
0.35000000000000003,0.88,0,0.6471068658600915
0.15000000000000002,0.96,1,0.647106606996334
0.65,0.32,0,0.6471068658600915
0.5,0.8,0,0.0
0.30000000000000004,0.72,1,0.6471063723288156
0.65,0.68,0,0.9534203181728427
0.30000000000000004,1.0,1,0.6471063723288156
0.9,0.24,1,0.9850566333708581
0.15000000000000002,0.8,0,0.647106606996334
0.9500000000000001,0.96,1,0.9943004465765346
0.75,0.68,1,0.9681074910226073
0.0,0.24,0,0.6060563025756095
0.5,0.84,0,0.0
0.05,0.4,0,0.6060563025756095
0.8500000000000001,0.52,1,0.9581888172714687
0.6000000000000001,0.52,1,0.9457635107139715
1.0,0.12,0,0.6471063723288156
0.9,0.48,1,0.9513507755328183
0.5,0.64,0,0.0
0.7000000000000001,0.44,0,0.9443506743057556
0.9500000000000001,0.2,1,0.9681074910226073
0.0,0.68,1,0.6471067387149972
0.8,0.28,1,0.9750945949558234
0.55,0.52,0,0.937920102328195
0.7000000000000001,0.48,0,0.9513507755328183
0.35000000000000003,0.36,0,0.6060563025755983
0.65,0.32,1,0.9534203181728427
0.7000000000000001,0.48,1,0.9513507755328183
0.45,0.36,0,0.606056302575618
0.30000000000000004,0.32,1,0.606056302575618
0.8,0.36,1,0.9681074910226073
0.4,0.68,1,0.6471046354815327
0.7000000000000001,0.2,1,0.9608745911714116
0.0,1.0,0,0.6471066570586913
0.55,0.32,0,0.6471044990934959
0.7000000000000001,0.88,1,0.9608745911714116
0.55,0.52,1,0.937920102328195
0.35000000000000003,0.32,1,0.6060563025755983
0.9500000000000001,0.92,1,0.9943004465765346
0.5,0.16,0,0.0
0.5,0.68,1,0.0
0.7000000000000001,1.0,1,0.9608745911714116
0.8500000000000001,0.36,1,0.9681074910226073
0.5,0.76,0,0.0
0.05,0.56,1,0.6471063369328215
0.8,0.04,0,0.6471068021349891
0.9500000000000001,0.76,1,0.9943004465765346
0.45,0.72,0,0.6471044990934959
0.05,0.64,0,0.6471065991907738
1.0,0.2,1,0.9681074910226073
0.45,0.96,0,0.6471044990934959
0.8500000000000001,0.36,1,0.9681074910226073
0.30000000000000004,0.12,1,0.606056302575618
0.35000000000000003,0.4,0,0.6060563025756095
0.9500000000000001,0.52,0,0.9581888172714687
0.1,0.28,0,0.606056302575618
0.8,0.84,1,0.9750945949558234
0.35000000000000003,0.64,0,0.6471068658600915
0.65,0.6,1,0.9534203181728427
0.55,0.04,1,0.6471044990934959
1.0,0.52,0,0.9581888172714687
0.8,0.68,0,0.9750945949558234
0.05,0.24,1,0.6060563025756095
0.1,0.92,0,0.6471065313033038
0.75,0.88,1,0.9681074910226073
0.65,0.96,1,0.9534203181728427
0.5,0.08,0,0.0
0.8500000000000001,0.08,1,0.6471068021349891
0.55,0.88,1,0.937920102328195
0.35000000000000003,0.16,1,0.6060563025756095
0.8500000000000001,0.24,1,0.9818098763025652
0.8500000000000001,0.12,0,0.6471063723288156
0.8500000000000001,0.0,0,0.647106606996334
